1	1	5
1	2	5
1	3	5
1	4	5
2	5	5
2	6	3
3	7	5
3	8	5
4	9	5
4	9	5
5	10	3
6	11	3
7	12	3
7	13	5
7	14	3
7	15	3
8	16	4
8	17	4
8	18	5
8	19	5
8	20	3
8	21	5
8	22	2
9	23	4
10	24	4
10	25	4
10	26	4
10	27	4
10	28	3
10	29	4
10	30	4
10	31	4
11	32	4
11	33	2
12	34	5
12	35	5
13	36	5
13	37	5
13	38	5
13	39	3
14	40	5
14	41	5
14	42	5
15	43	5
15	44	4
15	45	5
16	46	4
16	47	4
16	48	5
16	49	4
16	50	5
16	51	4
16	52	4
16	53	4
16	54	5
16	55	5
16	56	4
16	57	4
16	58	2
16	59	4
16	60	2
16	61	3
16	62	4
16	63	4
16	64	3
16	42	5
16	65	3
16	66	4
16	67	3
16	68	4
16	69	3
16	70	3
16	71	3
16	72	5
16	73	5
16	74	5
17	75	3
17	76	3
17	77	3
18	78	5
18	79	5
18	80	4
18	81	5
18	82	3
19	83	5
19	84	4
19	85	5
19	85	5
19	86	5
19	87	5
19	88	5
19	89	4
19	90	5
19	91	5
19	92	5
19	93	5
19	94	5
19	95	4
19	96	5
19	97	4
19	98	5
19	99	4
19	100	5
19	101	3
20	102	1
20	102	1
20	103	5
21	104	4
21	105	4
21	106	4
21	107	5
21	108	4
21	109	4
22	110	4
23	111	4
23	85	4
23	85	4
23	112	5
23	113	4
23	114	5
23	115	5
24	116	5
24	117	5
24	118	3
25	119	3
25	120	5
25	121	5
25	122	5
26	123	5
26	124	5
26	125	5
26	126	4
26	127	4
26	128	5
26	129	4
26	130	5
26	131	4
27	132	4
27	133	4
27	134	5
27	135	3
27	136	4
27	137	4
27	138	5
27	139	5
27	140	5
27	141	5
27	142	3
28	143	5
28	144	5
28	145	4
28	146	3
28	147	5
28	148	4
28	149	5
29	150	4
29	151	5
29	152	5
29	153	4
29	154	5
30	155	4
30	156	4
31	157	2
31	158	4
31	159	3
31	160	3
32	161	4
32	161	4
32	162	5
33	163	3
33	164	4
33	165	5
33	166	4
33	167	4
33	168	5
33	169	4
33	170	3
33	171	5
33	172	3
33	173	5
33	174	4
33	175	2
33	176	3
33	177	3
33	178	2
33	179	5
33	180	5
33	181	4
33	182	4
33	183	4
33	184	3
33	185	2
33	186	4
33	187	4
33	188	4
33	189	2
34	190	5
34	191	5
35	192	3
35	193	4
36	194	5
36	195	5
36	196	5
36	197	5
36	198	5
36	199	5
36	200	5
36	200	5
36	201	5
36	202	3
36	203	3
36	204	3
36	205	4
36	206	3
36	186	5
36	207	4
36	208	5
36	209	4
37	210	4
37	211	5
37	212	3
37	213	2
37	214	3
37	215	2
37	216	3
37	217	5
38	218	3
38	219	5
39	220	3
39	221	3
39	222	4
39	223	3
39	224	3
39	225	4
39	226	3
39	227	2
39	228	3
39	229	3
39	230	4
39	231	5
39	232	3
39	233	4
39	234	5
40	235	5
40	236	4
40	237	2
40	238	5
40	239	5
40	240	5
40	241	4
40	242	5
40	243	3
40	244	5
40	245	5
40	246	4
40	247	4
40	248	4
40	249	4
40	250	2
40	251	5
40	252	3
40	253	4
40	254	4
40	255	5
40	256	4
40	257	5
40	258	2
40	259	5
40	260	4
41	261	5
41	262	5
41	263	3
41	264	4
41	265	5
42	266	4
42	267	5
43	268	5
43	269	3
44	18	4
44	270	4
45	271	5
45	272	5
45	273	3
45	274	3
46	275	5
46	276	5
47	277	4
47	277	4
47	278	4
47	279	4
48	280	4
48	281	5
48	281	5
48	282	5
48	283	5
48	284	5
48	285	4
48	286	4
49	287	3
49	288	4
49	289	5
49	290	2
49	291	5
50	292	5
50	293	5
51	294	3
51	295	4
51	296	2
51	297	5
52	298	3
52	294	1
52	299	5
52	300	3
