1	95	1346803200000	118.119	98	40	5
1	96	1348185600000	6.111	99	9	5
1	97	1349222400000	120.6	100	9	5
1	98	1355011200000	89.121	101.102	46	5
1	99	1332892800000	89.122	103	47	5
1	103	1363392000000	66.27	107	12	3
1	104	1326499200000	78.1	108	50	5
1	105	1328054400000	40.127	109	51	5
1	107	1330473600000	128.14	111	6	5
1	108	1381622400000	6.129	112	6	3
1	112	1367539200000	11.16	114	9	5
1	115	1360454400000	132.6	117	12	5
1	117	1437177600000	134.135	120	54	5
1	118	1386288000000	63.136	121	22	3
1	119	1361404800000	110.16	122	7	1
1	120	1326326400000	137.1	123	55	1
1	121	1382313600000	138.67	124	31	3
1	122	1367625600000	1.139	125	56	1
1	123	1326672000000	104.140	126	57	1
1	125	1363132800000	142.4	128	58	4
1	126	1352505600000	143.144	129	2	1
1	127	1326672000000	104.140	126	57	1
2	128	1323820800000	53.145	130	2	5
2	2	1332720000000	3.4	2	2	5
2	3	1325289600000	5.6	3	3	5
2	129	1330300800000	27.146	131	1	5
2	7	1364256000000	13.14	8.9	6	5
2	130	1370995200000	147.148	132	6	5
2	131	1323129600000	14.149	133.134	6	4
2	132	1358812800000	150.151.152.153	135.136.137	6	4
2	133	1358812800000	150.151.152.153	135.136.137	6	3
2	134	1371427200000	154.155	138	24	3
2	15	1323907200000	27.28	20	11	3
2	16	1338940800000	23.29	18	9	5
2	17	1322870400000	30.14	21	6	5
2	135	1362787200000	156.67	74	59	4
2	136	1331683200000	157.143	139.140	60	3
2	137	1334448000000	158.6	141	15	2
2	138	1365638400000	1.159	142	4	5
2	139	1531785600000	6.160	143	6	5
2	27	1488153600000	42.4	31	6	3
2	142	1358553600000	150.151.152.153	135.136.137	6	5
2	143	1324252800000	6.164	145	12	5
2	144	1327708800000	53.6	130	61	4
2	36	1323043200000	53.54	40	17	5
2	145	1341187200000	62.1	146	6	5
2	146	1338076800000	53.6	147	62	3
2	147	1322784000000	1.165	148	63	5
2	146	1338076800000	53.6	147	62	3
2	147	1322784000000	1.165	148	63	5
2	148	1321142400000	6.166	27	13	5
2	149	1355184000000	6.167	149	6	5
2	150	1324857600000	168.6	150	6	4
2	56	1491436800000	77.6	19	25	5
2	151	1329955200000	53.6	151	64	4
2	152	1329264000000	53.6	151	64	5
2	153	1341705600000	53.6	151	64	4
2	155	1329091200000	53.169	151	64	3
2	156	1335916800000	53.6	151	64	4
2	158	1331510400000	171.6	152.153	65	4
2	159	1326326400000	53.172	154	66	5
2	160	1329350400000	6.173	155	18	3
2	161	1322179200000	1.174	156.157	6	4
2	162	1365292800000	175.176	158	67	5
2	163	1333065600000	175.6	159	67	5
2	166	1324425600000	53.178	130	61	5
2	168	1337558400000	53.6	151	64	5
2	170	1435276800000	6.181	163	15	5
2	171	1356480000000	182.6	164	9	5
2	172	1367884800000	183.9	165	5	4
2	173	1326585600000	6.184	163	71	2
2	174	1334880000000	53.6	151	72	3
2	175	1324339200000	185.186	166	48	5
2	176	1320192000000	6.187	167	33	5
2	180	1384214400000	143.47	169	6	3
2	181	1324512000000	53.6	170	25	3
2	182	1329523200000	94.95	171.172.172.173	33	5
2	183	1321401600000	6.190	174	74	5
2	81	1510876800000	4.102	84	38	4
2	185	1477008000000	9.191	175	6	5
2	186	1358553600000	150.151.152.153	135.136.137	6	5
2	187	1337644800000	53.6	151	64	3
2	189	1325548800000	53.6	130	2	4
2	191	1326412800000	137.6	177	6	4
2	194	1326585600000	110.111	92	6	4
2	195	1328572800000	195.1	178	77	4
2	196	1326672000000	110.111	92	6	4
2	88	1326931200000	110.111	92	6	5
2	197	1349136000000	6.111	179	9	4
2	90	1486080000000	6.88	94	9	5
2	198	1463270400000	196.6	180	9	4
2	199	1356825600000	6.113	181	9	4
2	200	1323216000000	1.197	182	45	4
2	203	1520553600000	199.200	185	79	3
2	204	1384992000000	143.47	169	6	5
2	206	1326844800000	6.47	35	68	5
2	207	1329696000000	94.95	171.172.172.173	33	5
2	97	1455321600000	120.6	100	9	4
2	210	1356393600000	175.203	186	81	5
2	211	1337126400000	204.6	41	12	4
2	212	1355702400000	205.206	187	82	3
2	213	1356393600000	6.44	188.189.190	6	3
2	215	1491350400000	208.11	192	9	2
2	216	1375315200000	53.6	193	19	5
2	218	1416787200000	16.110	194	84	4
2	220	1359763200000	7.6	196	33	4
2	221	1400112000000	1.210	197	85	4
2	222	1359849600000	175.211	159	33	4
2	223	1327536000000	212.110	198	6	4
2	224	1359849600000	175.211	159	33	5
2	225	1353542400000	110.44	199	86	3
2	226	1322956800000	110.213	200	35	4
2	227	1322784000000	214.215	201	45	5
2	228	1326240000000	110.16	202	86	3
2	229	1324684800000	110.16	202	86	4
2	107	1323043200000	128.14	111	6	5
2	230	1356134400000	216.217.6	41	12	2
2	231	1321920000000	6.67	203	33	4
2	234	1362614400000	175.6	74	81	4
2	237	1337731200000	219.6	207	86	5
2	109	1371254400000	130.27	113	1	3
2	238	1326844800000	110.44	199	86	3
2	239	1341878400000	27.220	22	7	4
2	240	1337731200000	219.6	207	86	5
2	241	1379894400000	221.222	208	6	4
2	242	1358208000000	110.16	202	86	4
2	243	1327795200000	110.16	204	7	3
2	245	1327708800000	110.16	204	7	5
2	246	1350691200000	43.63	209	11	3
2	247	1336435200000	16.110	210	5	5
2	248	1320969600000	6.44	211	5	4
2	249	1361232000000	11.16	212	87	3
2	250	1340323200000	11.224	213	87	4
2	251	1324857600000	225.6	214.215	9	4
2	252	1353283200000	16.110	216	84	3
2	254	1499990400000	11.16	218	68	5
2	120	1352678400000	137.1	123	55	3
2	256	1326326400000	226.97	127	1	2
2	257	1324944000000	227.9	220	52	5
2	261	1327536000000	230.231	224	1	1
2	264	1327708800000	110.16	227	7	5
2	266	1332460800000	233.234	228	89	4
2	267	1327536000000	110.16	229	7	5
2	126	1335916800000	143.144	129	2	2
3	128	1218672000000	53.145	130	2	5
3	269	1297814400000	1.63	231	2	4
3	7	1304726400000	13.14	8.9	6	5
3	130	1210809600000	147.148	132	6	3
3	133	1216684800000	150.151.152.153	135.136.137	6	3
3	13	1257811200000	23.24	18	9	4
3	271	1240704000000	9.238	233	6	3
3	273	1287273600000	240.9	235	6	5
3	274	1232323200000	241.6	41	18	5
3	275	1215475200000	242.6	236	9	4
3	276	1287273600000	243.244	237	9	2
3	278	1230076800000	62.1	239	1	5
3	279	1244246400000	23.118	18	9	5
3	280	1325721600000	7.245	240.241	2	4
3	281	1265068800000	246.247	242	9	3
3	282	1259020800000	248.6	243	9	4
3	283	1264118400000	6.249	244	6	5
3	45	1237248000000	6.67	50.51.52	23	3
3	277	1249257600000	6.23	238	9	3
3	278	1230076800000	62.1	239	1	5
3	279	1244246400000	23.118	18	9	5
3	280	1325721600000	7.245	240.241	2	4
3	281	1265068800000	246.247	242	9	3
3	283	1264118400000	6.249	244	6	5
3	45	1237248000000	6.67	50.51.52	23	3
3	284	1221609600000	1.250	245	91	5
3	285	1488844800000	6.251	246	18	4
3	286	1245628800000	1.4	247	1	3
3	287	1311811200000	111.9	248	5	5
3	288	1280188800000	236.252	249	92	5
3	289	1241827200000	253.6	250	6	4
3	290	1210809600000	254.9	251	6	5
3	64	1204329600000	9.85	65	23	3
3	171	1248739200000	182.6	164	9	5
3	291	1389139200000	255.20	252	35	5
3	292	1292112000000	113.6	253	33	5
3	293	1250380800000	6.256	254	93	2
3	294	1281916800000	16.110	255	94	4
3	176	1289865600000	6.187	167	33	5
3	295	1404604800000	175.6	256	4	5
3	296	1214179200000	6.47	257	95	4
3	297	1294963200000	6.257	19	96	3
3	298	1212883200000	258.9	258	5	3
3	299	1218499200000	259.260	259	97	3
3	198	1240099200000	196.6	180	9	5
3	202	1233360000000	143.27	184	1	3
3	300	1210809600000	261.262	260	31	5
3	301	1214006400000	263.6	261	12	2
3	95	1357776000000	118.119	98	40	5
3	96	1265328000000	6.111	99	9	4
3	303	1264982400000	6.9	180	9	4
3	304	1217289600000	9.6	262	9	5
3	213	1238371200000	6.44	188.189.190	6	5
3	305	1236816000000	6.39	263	9	4
3	306	1348185600000	264.265	264	40	5
3	215	1237766400000	208.11	192	9	2
3	218	1281916800000	16.110	194	84	4
3	308	1221177600000	266.246	266	9	5
3	309	1250726400000	267.6	267	86	2
3	310	1272067200000	268.269	267	86	3
3	311	1303430400000	6.270	155	15	4
3	312	1234224000000	271.272	19.268	99	4
3	107	1303430400000	128.14	111	6	4
3	313	1237680000000	11.16	269	33	4
3	235	1269734400000	110.16	205	86	5
3	314	1263859200000	6.44	211	5	5
3	316	1235001600000	273.274	270	9	3
3	113	1263081600000	39.6	115	35	4
3	317	1295481600000	6.67	203	82	4
3	318	1341187200000	214.275	271	50	4
3	320	1266451200000	276.277	272	7	3
3	242	1438646400000	110.16	202	86	5
3	245	1246406400000	110.16	204	7	4
3	323	1280707200000	16.110	194	84	4
3	324	1263254400000	16.11	275	7	5
3	328	1304726400000	20.282	280	38	5
3	329	1287360000000	6.111	281	9	3
3	330	1311120000000	6.283	282	35	3
3	331	1265673600000	137.284	283	1	4
3	332	1218499200000	259.260	259	97	3
3	333	1278979200000	6.285	117	12	4
3	268	1339459200000	143.235	230	90	5
3	334	1295827200000	236.286	284	6	5
3	125	1465603200000	142.4	128	58	4
4	335	1397347200000	11.16	285	5	5
4	128	1365120000000	53.145	130	2	5
4	336	1443139200000	7.287	286	4	5
4	337	1365120000000	104.288	287	88	5
4	338	1393977600000	9.289	288	65	5
4	339	1505779200000	290.291	289.290	12	2
4	15	1363132800000	27.28	20	11	4
4	16	1347926400000	23.29	18	9	5
4	17	1317600000000	30.14	21	6	5
4	341	1359590400000	62.292	57	2	5
4	25	1450224000000	7.39	29	9	5
4	142	1493164800000	150.151.152.153	135.136.137	6	4
4	344	1422835200000	147.6	132	2	5
4	345	1502928000000	294.295	292	1	3
4	38	1434844800000	56.57	42	4	5
4	39	1392595200000	58.47	43	19	4
4	41	1520380800000	61.62	45	20	4
4	347	1471305600000	296.9	293	6	5
4	283	1363046400000	6.249	244	6	5
4	350	1515283200000	53.6	130	61	5
4	48	1458086400000	7.70	55	4	5
4	345	1502928000000	294.295	292	1	3
4	39	1392595200000	58.47	43	19	4
4	346	1521676800000	147.143	132	101	5
4	41	1520380800000	61.62	45	20	4
4	347	1471305600000	296.9	293	6	5
4	348	1365120000000	297.9	294	9	5
4	349	1361750400000	264.298	295.296.297	40	3
4	350	1515283200000	53.6	130	61	5
4	48	1458086400000	7.70	55	4	5
4	351	1506384000000	233.299	298	9	5
4	52	1347926400000	74.6	27	7	3
4	354	1514419200000	53.301	130	2	5
4	355	1350432000000	302.11	22	9	4
4	357	1450396800000	71.7	301	4	5
4	358	1404950400000	303.234	302	9	5
4	173	1365120000000	6.184	163	71	5
4	78	1387843200000	97.98	54	6	4
4	359	1386115200000	6.9	303	23	5
4	179	1365120000000	47.189	169	6	5
4	180	1369785600000	143.47	169	6	5
4	360	1462233600000	123.57	304	4	5
4	361	1393718400000	304.9	305	9	5
4	362	1459814400000	123.57	306	4	5
4	190	1516320000000	53.6	130	2	5
4	195	1534636800000	195.1	178	77	4
4	88	1531872000000	110.111	92	6	4
4	198	1347926400000	196.6	180	9	5
4	199	1365120000000	6.113	181	9	5
4	365	1458604800000	306.71	309	4	5
4	204	1366934400000	143.47	169	6	5
4	366	1456272000000	307.7	310	4	5
4	205	1504828800000	143.27	184	1	4
4	95	1348099200000	118.119	98	40	4
4	367	1532649600000	7.104	237	9	4
4	211	1365811200000	204.6	41	12	4
4	320	1395187200000	276.277	272	7	5
4	245	1532131200000	110.16	204	7	5
4	246	1517356800000	43.63	209	11	3
4	368	1383955200000	308.6	311	104	5
4	369	1521072000000	1.309	312	105	3
4	248	1505952000000	6.44	211	5	5
4	370	1349913600000	6.310	34	13	3
4	123	1392336000000	104.140	126	57	4
4	265	1493164800000	150.151.152.153	135.136.137	6	4
4	373	1317600000000	6.311	141	103	3
4	127	1392336000000	104.140	126	57	4
5	12	1365552000000	21.22	15.16.17	4	3
5	16	1324166400000	23.29	18	9	5
5	274	1203811200000	241.6	41	18	3
5	376	1354924800000	51.6	316	5	4
5	145	1274400000000	62.1	146	6	3
5	43	1280361600000	63.64	47.48	22	4
5	283	1423612800000	6.249	244	6	5
5	43	1280361600000	63.64	47.48	22	4
5	283	1423612800000	6.249	244	6	5
5	377	1294358400000	313.6	317	25	3
5	378	1352851200000	314.16	318	98	3
5	55	1282521600000	6.76	59	26	4
5	152	1374796800000	53.6	151	64	3
5	155	1285977600000	53.169	151	64	4
5	57	1356652800000	1.57	47	22	5
5	160	1352160000000	6.173	155	18	1
5	60	1356912000000	79.72	47	22	5
5	65	1325289600000	7.86	66	22	5
5	379	1275004800000	104.315	319	41	4
5	68	1368921600000	7.72	68	22	5
5	69	1330041600000	57.7	69	4	5
5	170	1291852800000	6.181	163	15	5
5	355	1276560000000	302.11	22	9	4
5	171	1274054400000	182.6	164	9	5
5	380	1281398400000	20.316	320	40	4
5	381	1276819200000	317.14	321	107	4
5	293	1352160000000	6.256	254	93	3
5	382	1273968000000	155.6	322	108	4
5	174	1293840000000	53.6	151	72	3
5	383	1284508800000	6.318	323	35	3
5	79	1360195200000	40.99	82	36	5
5	385	1374192000000	53.6	151	64	4
5	386	1326758400000	1.320	324	109	4
5	84	1365292800000	104.105	87	41	4
5	193	1329350400000	53.6	130	76	3
5	387	1236556800000	321.6	325	35	4
5	299	1203897600000	259.260	259	97	3
5	204	1329868800000	143.47	169	6	5
5	389	1363651200000	236.324	184	1	4
5	301	1277769600000	263.6	261	12	2
5	390	1241136000000	6.233	209	13	1
5	392	1274313600000	326.6	328	11	4
5	394	1406332800000	27.328	57	4	3
5	395	1271548800000	6.329	330	68	4
5	396	1445212800000	330.6	331	110	2
5	310	1280016000000	268.269	267	86	4
5	398	1278460800000	6.67	195	111	3
5	399	1336521600000	104.331	333	9	4
5	232	1490659200000	110.16	204	7	4
5	234	1327708800000	175.6	74	81	2
5	401	1373846400000	20.332	334	112	3
5	402	1275004800000	333.27	335	1	2
5	239	1273363200000	27.220	22	7	4
5	241	1323907200000	221.222	208	6	3
5	403	1308009600000	234.334	336	89	2
5	119	1490918400000	110.16	122	7	4
5	248	1314835200000	6.44	211	5	3
5	328	1339632000000	20.282	280	38	4
5	405	1276646400000	6.9	325	35	3
5	370	1345766400000	6.310	34	13	3
5	406	1332115200000	104.336	338.339.340.341	38	3
5	407	1529366400000	63.57	342	114	4
5	261	1313193600000	230.231	224	1	4
5	332	1203897600000	259.260	259	97	3
5	409	1280966400000	338.6	343	82	3
5	264	1291593600000	110.16	227	7	2
5	266	1281744000000	233.234	228	89	4
5	334	1316044800000	236.286	284	6	4
5	126	1374192000000	143.144	129	2	3
6	129	1350518400000	27.146	131	1	3
6	412	1484438400000	7.71	345	24	3
6	16	1319500800000	23.29	18	9	5
6	413	1296172800000	121.340	346	116	4
6	414	1310601600000	44.63	347	2	5
6	138	1343347200000	1.159	142	4	5
6	40	1305936000000	59.60	44	1	5
6	43	1313020800000	63.64	47.48	22	5
6	417	1358467200000	71.72	348	24	4
6	418	1490572800000	7.49	349	1	4
6	345	1487030400000	294.295	292	1	3
6	38	1310601600000	56.57	42	4	5
6	40	1305936000000	59.60	44	1	5
6	43	1313020800000	63.64	47.48	22	5
6	416	1317081600000	342.18	13	8	5
6	417	1358467200000	71.72	348	24	4
6	418	1490572800000	7.49	349	1	4
6	419	1305244800000	343.4	350	117	5
6	420	1301529600000	40.344	351.352	118	2
6	421	1470873600000	7.345	353	35	5
6	380	1309046400000	20.316	320	40	5
6	422	1308268800000	346.6	354	15	5
6	423	1484438400000	7.71	345	24	3
6	424	1304294400000	104.288	355	119	5
6	80	1262908800000	100.101	83	37	5
6	425	1300406400000	121.347	356	120	5
6	84	1269648000000	104.105	87	41	5
6	426	1274054400000	104.348	357	38	5
6	367	1323993600000	7.104	237	9	4
6	303	1346284800000	6.9	180	9	5
6	427	1361836800000	349.350	358	121	4
6	428	1319241600000	104.351	359.360	122	5
6	429	1310601600000	104.20	361	35	5
6	430	1311984000000	104.288	362	122	5
6	431	1304208000000	352.353	363	65	5
6	433	1317081600000	104.121	365.366.367	123	4
6	434	1302739200000	355.356	368	82	3
6	435	1317600000000	20.288	369	1	5
6	436	1353888000000	357.104	370	52	4
6	109	1340928000000	130.27	113	1	4
6	239	1312243200000	27.220	22	7	5
6	113	1362096000000	39.6	115	35	5
6	437	1344124800000	104.358	371	124	5
6	320	1350950400000	276.277	272	7	4
6	438	1274832000000	343.359	372	37	3
6	440	1298160000000	104.20	373	82	3
6	116	1320192000000	63.133	118.119	53	5
6	118	1305590400000	63.136	121	22	5
6	441	1302739200000	232.20	374	86	2
6	408	1282003200000	27.337	209	11	4
6	444	1297900800000	357.361	379	125	2
7	128	1311552000000	53.145	130	2	4
7	10	1377734400000	18.19	13	8	4
7	446	1410307200000	363.9	381	5	4
7	447	1356480000000	364.6	41	18	4
7	18	1413763200000	31.11	22	9	4
7	341	1380931200000	62.292	57	2	5
7	414	1300060800000	44.63	347	2	5
7	449	1413676800000	365.11	22	9	4
7	31	1369008000000	47.48	35	6	4
7	451	1344470400000	6.368	289	127	4
7	143	1382054400000	6.164	145	12	5
7	39	1355097600000	58.47	43	19	4
7	346	1382572800000	147.143	132	101	5
7	41	1380585600000	61.62	45	20	5
7	43	1411171200000	63.64	47.48	22	5
7	39	1355097600000	58.47	43	19	4
7	346	1382572800000	147.143	132	101	5
7	43	1411171200000	63.64	47.48	22	5
7	151	1438041600000	53.6	151	64	3
7	152	1512864000000	53.6	151	64	4
7	153	1442620800000	53.6	151	64	4
7	452	1352332800000	349.369	384	80	4
7	453	1469145600000	9.234	385	6	5
7	164	1455580800000	61.1	160	68	5
7	454	1408233600000	370.371	386.387	65	5
7	354	1313884800000	53.301	130	2	5
7	168	1288483200000	53.6	151	64	5
7	69	1350259200000	57.7	69	4	5
7	355	1319414400000	302.11	22	9	4
7	172	1280275200000	183.9	165	5	4
7	74	1380585600000	92.93	75	32	5
7	456	1408492800000	175.372	389	67	5
7	457	1371859200000	236.373	390	9	5
7	178	1370044800000	47.6	169	6	5
7	179	1369958400000	47.189	169	6	5
7	180	1407456000000	143.47	169	6	5
7	85	1325980800000	4.106	88	42	5
7	88	1397088000000	110.111	92	6	5
7	459	1317168000000	375.9	393	5	5
7	460	1350000000000	80.376	394.395	128	5
7	204	1409702400000	143.47	169	6	5
7	461	1387929600000	1.197	182	45	5
7	462	1395273600000	377.378	396	129	5
7	210	1357603200000	175.203	186	81	5
7	432	1408665600000	104.354	364	122	5
7	309	1471392000000	267.6	267	86	4
7	399	1316304000000	104.331	333	9	5
7	224	1320796800000	175.211	159	33	5
7	312	1469145600000	271.272	19.268	99	5
7	463	1411948800000	6.47	397	35	5
7	231	1352332800000	6.67	203	33	4
7	464	1387929600000	1.197	182	130	5
7	465	1294704000000	379.35	277.398	6	4
7	315	1380672000000	229.6	160	15	5
7	317	1350864000000	6.67	203	82	5
7	438	1325635200000	343.359	372	37	3
7	466	1467072000000	6.44	399	33	5
7	439	1308528000000	27.230	113	1	4
7	467	1469145600000	380.381	400	131	4
7	326	1410048000000	143.280	277	2	5
7	119	1411171200000	110.16	122	7	4
7	261	1413936000000	230.231	224	1	4
7	123	1327190400000	104.140	126	57	4
7	468	1340582400000	234.6	401	9	4
7	266	1381708800000	233.234	228	89	5
7	442	1322438400000	360.353	375	38	4
7	469	1320105600000	27.137	127	1	4
7	127	1327190400000	104.140	126	57	4
8	2	1336867200000	3.4	2	2	4
8	4	1420848000000	7.8	4	4	3
8	270	1290038400000	236.237	232	6	5
8	470	1195171200000	97.146	402	35	5
8	471	1242950400000	1.382	403	90	4
8	22	1290470400000	6.36	26	13	4
8	449	1327104000000	365.11	22	9	4
8	473	1233792000000	384.11	22	9	3
8	474	1189296000000	143.385	404	132	4
8	276	1387324800000	243.244	237	9	5
8	40	1223856000000	59.60	44	1	5
8	43	1208563200000	63.64	47.48	22	5
8	418	1327881600000	7.49	349	1	4
8	40	1223856000000	59.60	44	1	5
8	43	1208563200000	63.64	47.48	22	5
8	418	1327881600000	7.49	349	1	4
8	351	1291852800000	233.299	298	9	5
8	52	1410998400000	74.6	27	7	5
8	475	1294099200000	9.6	405	6	4
8	476	1201478400000	386.9	406	9	5
8	291	1277337600000	255.20	252	35	5
8	172	1200700800000	183.9	165	5	5
8	477	1345766400000	6.47	43	6	4
8	478	1280361600000	387.388	407	133	3
8	479	1198368000000	6.389	27	13	4
8	480	1237334400000	25.137	277	134	4
8	180	1351382400000	143.47	169	6	5
8	481	1293926400000	6.390	26	13	5
8	386	1234656000000	1.320	324	109	5
8	482	1233187200000	1.391	408	2	5
8	483	1336953600000	392.357	409	135	3
8	88	1216598400000	110.111	92	6	5
8	484	1200787200000	393.6	410	6	5
8	365	1299110400000	306.71	309	4	3
8	206	1255996800000	6.47	35	68	5
8	209	1278806400000	202.6	95	9	5
8	486	1205539200000	396.6	412	7	2
8	394	1235952000000	27.328	57	4	5
8	215	1242604800000	208.11	192	9	3
8	465	1233964800000	379.35	277.398	6	5
8	113	1353369600000	39.6	115	35	3
8	487	1501113600000	230.57	413	61	5
8	372	1312761600000	147.6	132	2	5
8	488	1342828800000	27.61	57	2	4
8	126	1292371200000	143.144	129	2	5
9	489	1191974400000	194.397	414	137	3
9	490	1215734400000	9.398	415	6	4
9	130	1190160000000	147.148	132	6	3
9	10	1190246400000	18.19	13	8	3
9	12	1214956800000	21.22	15.16.17	4	4
9	491	1205971200000	20.60	416.417	24	5
9	492	1207872000000	399.6	418	24	3
9	16	1190160000000	23.29	18	9	3
9	494	1208822400000	243.400	420	138	2
9	23	1190160000000	6.37	27	7	4
9	449	1236384000000	365.11	22	9	4
9	29	1190246400000	1.45	33	2	4
9	143	1223164800000	6.164	145	12	2
9	275	1263859200000	242.6	236	9	4
9	38	1251763200000	56.57	42	4	4
9	495	1190678400000	401.9	421	5	4
9	38	1251763200000	56.57	42	4	4
9	279	1211846400000	23.118	18	9	3
9	495	1190678400000	401.9	421	5	4
9	52	1190160000000	74.6	27	7	4
9	497	1190160000000	403.9	422	6	4
9	476	1190246400000	386.9	406	9	4
9	499	1190073600000	14.6	424	6	4
9	500	1232236800000	406.9	425	85	4
9	501	1207699200000	16.110	426	30	3
9	502	1234828800000	110.16	427	64	3
9	503	1231891200000	9.407	428	6	4
9	455	1258848000000	66.16	388	29	5
9	292	1200355200000	113.6	253	33	3
9	504	1263945600000	195.408	429	2	4
9	479	1190678400000	6.389	27	13	2
9	505	1190764800000	409.410	430	140	5
9	506	1190246400000	6.411	431	18	2
9	507	1209945600000	412.410	432	140	5
9	362	1190764800000	123.57	306	4	4
9	183	1208995200000	6.190	174	74	2
9	508	1190764800000	413.25	19	96	3
9	195	1279497600000	195.1	178	77	4
9	509	1236729600000	16.6	22	9	3
9	366	1190073600000	307.7	310	4	3
9	510	1302912000000	414.6	433	6	4
9	223	1205625600000	212.110	198	6	4
9	226	1222905600000	110.213	200	35	3
9	228	1220313600000	110.16	202	86	3
9	239	1351900800000	27.220	22	7	3
9	513	1345248000000	11.16	436	9	4
9	245	1347494400000	110.16	204	7	4
9	515	1268006400000	110.234	438	86	4
9	123	1330992000000	104.140	126	57	2
9	127	1330992000000	104.140	126	57	2
10	129	1369353600000	27.146	131	1	4
10	4	1295913600000	7.8	4	4	4
10	517	1420416000000	128.417	440	98	4
10	470	1359676800000	97.146	402	35	4
10	518	1348358400000	418.419	441	2	4
10	414	1358208000000	44.63	347	2	5
10	519	1361491200000	7.420	353	4	4
10	520	1420243200000	14.421	442	28	4
10	521	1323820800000	7.108	443.444	4	3
10	281	1330300800000	246.247	242	9	4
10	43	1316390400000	63.64	47.48	22	4
10	521	1323820800000	7.108	443.444	4	3
10	281	1330300800000	246.247	242	9	4
10	43	1316390400000	63.64	47.48	22	4
10	284	1418256000000	1.250	245	91	5
10	62	1291161600000	82.9	63	6	4
10	65	1324080000000	7.86	66	22	4
10	291	1420329600000	255.20	252	35	4
10	78	1362009600000	97.98	54	6	5
10	295	1418256000000	175.6	256	4	4
10	361	1295913600000	304.9	305	9	4
10	362	1301097600000	123.57	306	4	4
10	198	1297468800000	196.6	180	9	5
